Game_ID,Game_Genre,Game_Title,Game_Price_in_Dollars,Game_Edition_Score,Game_Popularity_Score,Game_Outlet_Id,Store_Sale_Year,Store_Size,Store_Location_Type,Store_Outlet_Type,Total_Outlet_Sales
GM_FDX15,Action,Fortnite,16.06578,17.2,0.156615836,45,2018,,Residential,Supermarket,1229.0668
GM_FDT13,Action,God of War,18.71214,14.85,0.018556186,13,2014,High,Outskirts,Supermarket,2727.7826
GM_FDU04,Action,League of Legends,12.11414,7.93,0.00557982,17,2020,,Residential,Supermarket,2330.3
GM_FDU31,Arcade,FIFA,21.63508,,0.043756113,19,2013,Small,Metropolitan,Convenience Store,1304.968
GM_FDW59,Action,Grand Theft Auto,8.54566,,0,27,2013,Medium,Outskirts,Department Store,483.3708
GM_NCO29,Action,Prince of Persia,16.51526,11.15,0.032256191,46,2015,Small,Metropolitan,Supermarket,4153.9262
GM_FDL15,Action,Fortnite,15.23682,17.85,0.046625941,35,2019,Small,Residential,Supermarket,187.0898
GM_FDI41,Arcade,League of Legends,14.54418,18.5,0.062353714,49,2017,Medium,Metropolitan,Supermarket,3877.6192
GM_FDQ48,Arcade,Valorant,9.87726,14.3,0,49,2017,Medium,Metropolitan,Supermarket,1462.0968
GM_DRI39,Action,PUBG,5.5593,13.8,0.09698132,13,2014,High,Outskirts,Supermarket,1765.0358
GM_FDI08,Arcade,FIFA,25.09092,18.2,0.066241884,13,2014,High,Outskirts,Supermarket,3554.7062
GM_FDC21,Arcade,FIFA,11.00254,14.6,0.04302561,49,2017,Medium,Metropolitan,Supermarket,167.7816
GM_FDF58,Action,DOTA,6.2351,13.3,0.009579343,35,2019,Small,Residential,Supermarket,446.7518
GM_FDS08,Action,FIFA,17.8037,5.735,0.095341405,10,2016,,Outskirts,Convenience Store,3101.2964
GM_FDE47,Action,Farcry,12.31046,14.15,0.037985629,45,2018,,Residential,Supermarket,1898.8616
GM_NCP18,Action,Apex Legends,15.24708,,0.050071843,19,2013,Small,Metropolitan,Convenience Store,6179.9556
GM_NCR41,Action,Prince of Persia,9.68094,17.85,0,13,2014,High,Outskirts,Supermarket,6668.6528
GM_FDA27,Arcade,PUBG,25.42672,20.35,0.030901894,13,2014,High,Outskirts,Supermarket,1342.2528
GM_FDA43,Action,FIFA,19.40794,10.895,0.064663519,35,2019,Small,Residential,Supermarket,3095.97
GM_FDA49,Action,God of War,8.66198,19.7,0.065053427,45,2018,,Residential,Supermarket,2173.1712
GM_NCE55,Action,Apex Legends,17.8137,8.92,0,18,2021,Medium,Outskirts,Malls,1677.816
GM_DRM49,Arcade,Hitman,4.59086,,0.15121816,27,2013,Medium,Outskirts,Department Store,5285.1204
GM_FDF22,Action,DOTA,21.42218,,0.056555477,27,2013,Medium,Outskirts,Department Store,2804.3496
GM_FDQ15,Arcade,Fortnite,8.06276,20.35,0.151688857,18,2021,Medium,Outskirts,Malls,1773.6912
GM_NCS54,Action,Apex Legends,17.4937,13.6,0.010049688,17,2020,,Residential,Supermarket,4660.6
GM_NCY05,Action,Prince of Persia,3.63874,13.5,0.054944247,13,2014,High,Outskirts,Supermarket,126.502
GM_FDR45,Action,DOTA,23.96222,10.8,0.028943289,46,2015,Small,Metropolitan,Supermarket,171.7764
GM_FDK57,Action,DOTA,12.1244,10.195,0.080417724,49,2017,Medium,Metropolitan,Supermarket,1603.2464
GM_FDF41,Action,League of Legends,24.8346,12.15,0.219568112,10,2016,,Outskirts,Convenience Store,2133.2232
GM_FDV21,Action,DOTA,12.56704,11.5,0,46,2015,Small,Metropolitan,Supermarket,372.848
GM_FDD51,Action,PUBG,4.52744,11.15,0.119952711,46,2015,Small,Metropolitan,Supermarket,1867.569
GM_FDF33,Action,Call of Duty,10.96596,7.97,0.021535488,46,2015,Small,Metropolitan,Supermarket,319.584
GM_FDA38,Action,PUBG,23.85538,5.44,0.025479919,46,2015,Small,Metropolitan,Supermarket,4221.172
GM_FDR56,Arcade,FIFA,19.58768,15.5,0.100970195,45,2018,,Residential,Supermarket,1031.99
GM_NCN41,Action,Prince of Persia,12.1673,17,0.05250462,17,2020,,Residential,Supermarket,1808.3128
GM_FDC60,Arcade,Valorant,8.79514,,0.113918065,27,2013,Medium,Outskirts,Department Store,1099.9016
GM_FDB47,Action,DOTA,20.79612,8.8,0.07157425,45,2018,,Residential,Supermarket,1102.5648
GM_DRH01,Action,Hitman,17.54738,17.5,0.097822555,13,2014,High,Outskirts,Supermarket,2696.49
GM_FDW08,Action,FIFA,10.4928,12.1,0.148381569,46,2015,Small,Metropolitan,Supermarket,1235.059
GM_FDF38,Arcade,God of War,3.91138,,0.026230365,27,2013,Medium,Outskirts,Department Store,74.5696
GM_FDY32,Action,FIFA,16.2921,7.605,0.129972082,17,2020,,Residential,Supermarket,4950.8888
GM_FDG34,Arcade,DOTA,10.95254,11.5,0.037628842,49,2017,Medium,Metropolitan,Supermarket,435.4332
GM_FDG47,Action,Farcry,26.13252,,0.121893603,19,2013,Small,Metropolitan,Convenience Store,2220.443
GM_NCF18,Action,Apex Legends,18.98504,18.35,0.088965771,35,2019,Small,Residential,Supermarket,3110.6176
GM_FDL39,Arcade,PUBG,18.13318,,0.110885027,19,2013,Small,Metropolitan,Convenience Store,4514.124
GM_NCH55,Action,Apex Legends,12.5902,16.35,0.03466576,35,2019,Small,Residential,Supermarket,3889.6036
GM_DRJ35,Action,Uncharted,6.07878,10.1,0,49,2017,Medium,Metropolitan,Supermarket,1288.9888
GM_FDS44,Arcade,FIFA,23.89538,12.65,0.156014453,35,2019,Small,Residential,Supermarket,1733.0774
GM_DRE01,Simulation,Hitman,24.10512,10.1,0.167836117,18,2021,Medium,Outskirts,Malls,1893.5352
GM_FDY39,Arcade,Fortnite,18.43608,5.305,0.046989556,13,2014,High,Outskirts,Supermarket,1225.072
GM_FDY32,Action,FIFA,16.1821,7.605,0.129767515,18,2021,Medium,Outskirts,Malls,2463.46
GM_FDR33,Action,DOTA,11.1157,,0.02665921,27,2013,Medium,Outskirts,Department Store,1043.9744
GM_NCP50,Action,Rocket League,8.10618,17.35,0.020591811,49,2017,Medium,Metropolitan,Supermarket,6574.775
GM_FDZ47,Arcade,Valorant,9.86042,20.7,0.07961949,18,2021,Medium,Outskirts,Malls,1679.1476
GM_FDU57,Arcade,DOTA,15.22708,8.27,0.089693419,49,2017,Medium,Metropolitan,Supermarket,2404.2038
GM_FDY44,Arcade,FIFA,19.4411,14.15,0.02438425,13,2014,High,Outskirts,Supermarket,972.068
GM_DRH59,Action,Uncharted,7.3838,10.8,0.058671483,18,2021,Medium,Outskirts,Malls,277.6386
GM_FDB03,Arcade,PUBG,24.02538,,0.156072361,27,2013,Medium,Outskirts,Department Store,1904.188
GM_FDY46,Action,DOTA,18.68898,18.6,0.047987061,45,2018,,Residential,Supermarket,419.454
GM_FDM39,Simulation,PUBG,17.73002,6.42,0.053579102,45,2018,,Residential,Supermarket,4809.7392
GM_FDY36,Action,Valorant,7.4838,12.3,0.009408748,35,2019,Small,Residential,Supermarket,1787.0072
GM_NCM55,Action,Rocket League,18.42924,15.6,0.066713516,35,2019,Small,Residential,Supermarket,2656.542
GM_FDJ50,Action,God of War,5.26982,8.645,0.036130545,10,2016,,Outskirts,Convenience Store,6942.9624
GM_DRL60,Action,Hitman,15.08682,8.52,0.027036842,13,2014,High,Outskirts,Supermarket,2375.5744
GM_NCJ54,Action,Apex Legends,23.22642,9.895,0.060160503,49,2017,Medium,Metropolitan,Supermarket,4288.4178
GM_FDX59,Action,Grand Theft Auto,3.38558,10.195,0.051953489,17,2020,,Residential,Supermarket,990.7104
GM_FDI07,Arcade,Fortnite,19.90426,12.35,0,13,2014,High,Outskirts,Supermarket,3511.4292
GM_DRF51,Action,PUBG,3.96506,15.75,0.277579189,10,2016,,Outskirts,Convenience Store,549.285
GM_FDM14,Action,God of War,10.97254,13.8,0.013338995,17,2020,,Residential,Supermarket,311.5944
GM_FDP21,Arcade,DOTA,18.79872,7.42,0.025793045,45,2018,,Residential,Supermarket,571.2564
GM_FDE40,Arcade,PUBG,6.30194,15.6,0.099125013,35,2019,Small,Residential,Supermarket,419.454
GM_FDE05,Arcade,League of Legends,14.69102,10.895,0.032447909,35,2019,Small,Residential,Supermarket,1537.998
GM_FDM13,Action,Assassin Creed,13.28626,,0.062869397,27,2013,Medium,Outskirts,Department Store,3755.112
GM_FDC34,Arcade,DOTA,15.67972,,0.1719225,27,2013,Medium,Outskirts,Department Store,1581.9408
GM_NCI55,Action,Apex Legends,12.28414,18.6,0.01270511,18,2021,Medium,Outskirts,Malls,657.8104
GM_NCE43,Action,Apex Legends,16.88448,12.5,0.103863648,18,2021,Medium,Outskirts,Malls,5528.1374
GM_FDW58,Action,DOTA,10.70622,20.75,0.007583861,18,2021,Medium,Outskirts,Malls,2267.049
GM_FDG60,Action,Valorant,23.46616,20.35,0.060822826,45,2018,,Residential,Supermarket,718.3982
GM_FDV31,Action,FIFA,17.6337,9.8,0.107320959,17,2020,,Residential,Supermarket,7073.4592
GM_FDR47,Action,Grand Theft Auto,19.42794,17.85,0.087395867,13,2014,High,Outskirts,Supermarket,491.3604
GM_FDM60,Arcade,Valorant,4.06138,,0.08429269,19,2013,Small,Metropolitan,Convenience Store,1052.6298
GM_NCF06,Action,Apex Legends,25.84962,6.235,0.020280634,18,2021,Medium,Outskirts,Malls,263.6568
GM_NCN26,Action,Apex Legends,11.70808,,0,27,2013,Medium,Outskirts,Department Store,628.5152
GM_FDQ59,Arcade,Grand Theft Auto,8.56908,9.8,0.056474207,49,2017,Medium,Metropolitan,Supermarket,1975.4286
GM_FDF09,Action,FIFA,3.65848,6.215,0.012148905,46,2015,Small,Metropolitan,Supermarket,3861.64
GM_NCS06,Action,Apex Legends,26.4791,7.935,0,17,2020,,Residential,Supermarket,2816.334
GM_FDT44,Action,FIFA,11.79466,16.6,0.102986542,46,2015,Small,Metropolitan,Supermarket,3131.9232
GM_FDI19,Action,Fortnite,24.42512,15.1,0.05263512,17,2020,,Residential,Supermarket,4122.6336
GM_FDT22,Action,DOTA,5.9922,10.395,0.112731284,17,2020,,Residential,Supermarket,3056.022
GM_NCF54,Action,Apex Legends,17.08422,,0.047147628,27,2013,Medium,Outskirts,Department Store,1478.076
GM_DRG25,Action,Hitman,18.5924,10.5,0.019088324,45,2018,,Residential,Supermarket,2626.581
GM_FDB59,Action,DOTA,19.73084,18.25,0.015365323,17,2020,,Residential,Supermarket,3306.3628
GM_FDQ37,Action,Assassin Creed,19.46478,20.75,0.089765562,17,2020,,Residential,Supermarket,793.6336
GM_FDP56,Action,FIFA,4.79692,8.185,0.046475348,35,2019,Small,Residential,Supermarket,211.7244
GM_FDW44,Arcade,FIFA,17.18448,9.5,0.035144569,35,2019,Small,Residential,Supermarket,1198.44
GM_FDJ26,Arcade,God of War,21.51218,15.3,0.141879554,10,2016,,Outskirts,Convenience Store,153.7998
GM_FDU43,Arcade,FIFA,23.74564,19.35,0.058279823,18,2021,Medium,Outskirts,Malls,3057.3536
GM_FDW33,Action,DOTA,10.4928,9.395,0.099321607,45,2018,,Residential,Supermarket,1537.998
GM_NCX53,Action,Prince of Persia,14.32154,,0.0148655,27,2013,Medium,Outskirts,Department Store,360.8636
GM_FDN56,Arcade,FIFA,14.62786,5.46,0.179191782,10,2016,,Outskirts,Convenience Store,513.3318
GM_DRF15,Action,PUBG,15.2334,18.35,0.033265629,49,2017,Medium,Metropolitan,Supermarket,4257.1252
GM_FDO33,Action,DOTA,11.44518,14.75,0.089827705,17,2020,,Residential,Supermarket,7130.718
GM_FDZ39,Arcade,Fortnite,10.3799,19.7,0.030169768,10,2016,,Outskirts,Convenience Store,109.857
GM_NCJ19,Action,Rocket League,5.53588,18.6,0.118848485,17,2020,,Residential,Supermarket,498.0184
GM_FDU01,Arcade,God of War,18.46924,20.25,0,35,2019,Small,Residential,Supermarket,490.6946
GM_FDT12,Arcade,Valorant,22.41062,6.215,0.049612318,35,2019,Small,Residential,Supermarket,5522.811
GM_NCM18,Action,Apex Legends,6.20194,13,0.083179333,18,2021,Medium,Outskirts,Malls,1657.842
GM_FDP19,Action,FIFA,12.88652,11.5,0.174497541,17,2020,,Residential,Supermarket,3455.502
GM_NCR42,Action,Apex Legends,3.309,9.105,0.038541712,49,2017,Medium,Metropolitan,Supermarket,75.9012
GM_FDN10,Action,DOTA,11.86124,11.5,0.046123804,46,2015,Small,Metropolitan,Supermarket,6771.186
GM_FDG44,Action,FIFA,5.47298,6.13,0.102768984,17,2020,,Residential,Supermarket,988.713
GM_FDQ10,Action,DOTA,17.15422,12.85,0.033179231,46,2015,Small,Metropolitan,Supermarket,918.804
GM_DRH13,Action,Hitman,10.5528,8.575,0.023923093,49,2017,Medium,Metropolitan,Supermarket,3399.5748
GM_FDT52,Arcade,League of Legends,24.50144,9.695,0.047390108,13,2014,High,Outskirts,Supermarket,1142.5128
GM_FDM56,Action,FIFA,11.07912,16.7,0.070333939,45,2018,,Residential,Supermarket,3560.6984
GM_NCO43,Action,Rocket League,10.15016,5.5,0.078832748,10,2016,,Outskirts,Convenience Store,2759.0752
GM_NCV29,Action,Prince of Persia,17.72686,11.8,0,35,2019,Small,Residential,Supermarket,3653.9104
GM_NCF06,Action,Apex Legends,26.01962,6.235,0.020181546,13,2014,High,Outskirts,Supermarket,512.666
GM_FDO50,Action,God of War,9.13804,16.25,0.078153958,35,2019,Small,Residential,Supermarket,5608.6992
GM_FDT59,Action,Grand Theft Auto,22.97668,13.65,0.015898191,13,2014,High,Outskirts,Supermarket,1426.1436
GM_FDX40,Action,League of Legends,3.67164,,0.09851376,27,2013,Medium,Outskirts,Department Store,6201.927
GM_FDE50,Arcade,God of War,18.63556,19.7,0.016297312,17,2020,,Residential,Supermarket,255.0014
GM_FDX51,Arcade,Fortnite,19.69452,9.5,0.022183497,17,2020,,Residential,Supermarket,1078.596
GM_NCD30,Action,Apex Legends,9.85726,19.7,0.026958635,18,2021,Medium,Outskirts,Malls,1024.6662
GM_FDK15,Action,Fortnite,10.05042,10.8,0.098331927,13,2014,High,Outskirts,Supermarket,1322.2788
GM_FDL12,Arcade,Valorant,6.1222,15.85,0.121879396,45,2018,,Residential,Supermarket,1231.73
GM_FDK46,Action,DOTA,25.9462,9.6,0.051758515,17,2020,,Residential,Supermarket,2007.387
GM_DRH49,Action,Hitman,8.06592,19.7,0.04126841,10,2016,,Outskirts,Convenience Store,830.9184
GM_FDQ57,Action,DOTA,14.6876,7.275,0.027947642,46,2015,Small,Metropolitan,Supermarket,577.9144
GM_FDY59,Action,Valorant,9.34462,8.195,0.031581072,17,2020,,Residential,Supermarket,1277.0044
GM_FDO09,Arcade,DOTA,26.1691,13.5,0.12578499,18,2021,Medium,Outskirts,Malls,2203.798
GM_NCG30,Action,Apex Legends,12.64046,20.2,0.112299979,35,2019,Small,Residential,Supermarket,495.3552
GM_FDM09,Arcade,DOTA,16.8679,11.15,0.086417608,17,2020,,Residential,Supermarket,545.2902
GM_NCN17,Action,Prince of Persia,10.10358,,0.054672984,27,2013,Medium,Outskirts,Department Store,5536.7928
GM_NCS42,Action,Apex Legends,8.99146,8.6,0.0693587,13,2014,High,Outskirts,Supermarket,990.7104
GM_FDD02,Action,God of War,11.70124,,0.088053052,19,2013,Small,Metropolitan,Convenience Store,1474.0812
GM_FDE34,Action,DOTA,18.23634,9.195,0.107801614,13,2014,High,Outskirts,Supermarket,2055.3246
GM_FDU38,Action,PUBG,19.26504,10.8,0.08271731,45,2018,,Residential,Supermarket,792.302
GM_FDB33,Action,FIFA,15.75262,17.75,0.014580169,46,2015,Small,Metropolitan,Supermarket,649.8208
GM_NCJ29,Action,Prince of Persia,8.68224,10.6,0.035391991,17,2020,,Residential,Supermarket,1078.596
GM_FDZ27,Action,PUBG,4.8135,7.935,0.017153018,35,2019,Small,Residential,Supermarket,1114.5492
GM_FDI40,Arcade,League of Legends,9.97358,11.5,0.125498428,13,2014,High,Outskirts,Supermarket,1294.3152
GM_FDG22,Arcade,DOTA,3.7819,17.6,0.041346719,13,2014,High,Outskirts,Supermarket,1384.1982
GM_FDT51,Arcade,Fortnite,11.07544,11.65,0.010980551,17,2020,,Residential,Supermarket,1869.5664
GM_FDF20,Action,FIFA,19.85768,12.85,0.033355494,18,2021,Medium,Outskirts,Malls,992.7078
GM_FDV50,Action,PUBG,12.2173,14.3,0.122548032,35,2019,Small,Residential,Supermarket,2972.797
GM_FDT02,Action,PUBG,3.61874,12.6,0.024232347,49,2017,Medium,Metropolitan,Supermarket,2587.9646
GM_DRC49,Action,Hitman,14.46128,8.67,0.065806717,17,2020,,Residential,Supermarket,254.3356
GM_FDF26,Arcade,God of War,15.19998,6.825,0.046707264,49,2017,Medium,Metropolitan,Supermarket,3910.9092
GM_FDV52,Arcade,League of Legends,11.86466,20.7,0,35,2019,Small,Residential,Supermarket,2113.2492
GM_FDX59,Action,Grand Theft Auto,3.52558,10.195,0.051741591,49,2017,Medium,Metropolitan,Supermarket,665.8
GM_FDV25,Action,God of War,22.20456,5.905,0.045643611,35,2019,Small,Residential,Supermarket,7116.0704
GM_FDW23,Action,Valorant,3.86164,,0.081615145,27,2013,Medium,Outskirts,Department Store,127.8336
GM_FDE53,Action,League of Legends,10.7728,10.895,0.026989658,18,2021,Medium,Outskirts,Malls,5326.4
GM_FDA19,Action,FIFA,13.00994,7.52,0.055439323,17,2020,,Residential,Supermarket,4677.245
GM_FDH22,Action,DOTA,12.60678,6.405,0.136300946,46,2015,Small,Metropolitan,Supermarket,1845.5976
GM_NCO41,Action,Prince of Persia,9.78384,12.5,0.018833177,13,2014,High,Outskirts,Supermarket,6524.84
GM_FDX12,Arcade,Valorant,24.13196,18.2,0.026211917,17,2020,,Residential,Supermarket,3271.7412
GM_FDF17,Action,League of Legends,19.6911,5.19,0.042585419,13,2014,High,Outskirts,Supermarket,982.055
GM_FDS11,Arcade,Grand Theft Auto,22.23088,7.05,0.055671183,45,2018,,Residential,Supermarket,85.8882
GM_FDR51,Arcade,Fortnite,15.00708,9.035,0.173436917,35,2019,Small,Residential,Supermarket,6426.3016
GM_FDT49,Action,God of War,10.6228,7,0.253421913,10,2016,,Outskirts,Convenience Store,6769.8544
GM_FDC56,Action,FIFA,12.0244,7.72,0.121419594,13,2014,High,Outskirts,Supermarket,481.3734
GM_FDR13,Arcade,God of War,11.64492,,0.02858175,27,2013,Medium,Outskirts,Department Store,3340.3186
GM_FDQ60,Arcade,Valorant,12.04098,6.195,0.10935376,35,2019,Small,Residential,Supermarket,1058.622
GM_FDN38,Arcade,God of War,24.87408,6.615,0.092114847,49,2017,Medium,Metropolitan,Supermarket,1491.392
GM_NCL29,Action,Prince of Persia,15.78604,9.695,0.113844617,13,2014,High,Outskirts,Supermarket,886.8456
GM_FDO13,Action,Assassin Creed,16.40526,,0.060763988,27,2013,Medium,Outskirts,Department Store,3795.06
GM_FDE26,Action,God of War,14.38786,9.3,0.089368341,18,2021,Medium,Outskirts,Malls,2490.092
GM_FDA31,Action,FIFA,17.2808,7.1,0.18413701,10,2016,,Outskirts,Convenience Store,563.9326
GM_FDX14,Action,PUBG,7.53354,13.1,0.07492586,35,2019,Small,Residential,Supermarket,3129.26
GM_FDA34,Action,Farcry,17.4108,11.5,0.014890695,45,2018,,Residential,Supermarket,1230.3984
GM_FDF26,Arcade,God of War,15.30998,6.825,0.046595951,13,2014,High,Outskirts,Supermarket,3261.7542
GM_FDE38,Action,God of War,16.65842,6.52,0.044697626,45,2018,,Residential,Supermarket,1197.7742
GM_DRI11,Action,Uncharted,11.35834,8.26,0.034404287,46,2015,Small,Metropolitan,Supermarket,2111.2518
GM_FDQ60,Arcade,Valorant,11.85098,,0.108844791,27,2013,Medium,Outskirts,Department Store,2055.9904
GM_FDL21,Arcade,DOTA,3.9348,,0.007111808,27,2013,Medium,Outskirts,Department Store,1193.1136
GM_DRC12,Action,Hitman,19.20188,,0.037643694,27,2013,Medium,Outskirts,Department Store,1761.7068
GM_FDC47,Action,DOTA,22.79694,15,0.118890636,46,2015,Small,Metropolitan,Supermarket,2636.568
GM_FDE57,Action,FIFA,14.00154,9.6,0.036358713,45,2018,,Residential,Supermarket,790.9704
GM_FDT14,Arcade,PUBG,12.0344,10.695,0.127986136,45,2018,,Residential,Supermarket,2980.1208
GM_NCZ53,Action,Prince of Persia,18.96214,9.6,0.024477166,46,2015,Small,Metropolitan,Supermarket,3419.5488
GM_FDE28,Arcade,League of Legends,23.01668,9.5,0.133086933,18,2021,Medium,Outskirts,Malls,834.9132
GM_FDR19,Arcade,FIFA,14.42102,13.5,0.159690469,35,2019,Small,Residential,Supermarket,3779.0808
GM_NCF54,Action,Apex Legends,17.37422,,0.082951105,19,2013,Small,Metropolitan,Convenience Store,814.9392
GM_FDZ08,Arcade,FIFA,8.11592,12.5,0.109992376,46,2015,Small,Metropolitan,Supermarket,1114.5492
GM_NCJ05,Action,Prince of Persia,15.42682,18.7,0.046276017,18,2021,Medium,Outskirts,Malls,866.8716
GM_FDF59,Action,Farcry,12.7102,12.5,0.071244009,46,2015,Small,Metropolitan,Supermarket,2396.88
GM_NCO05,Action,Prince of Persia,10.04384,7.27,0.046550645,35,2019,Small,Residential,Supermarket,1999.3974
GM_FDW24,Action,Valorant,4.95034,6.8,0.037649797,18,2021,Medium,Outskirts,Malls,468.7232
GM_NCX42,Action,Apex Legends,16.61526,6.36,0.00600295,18,2021,Medium,Outskirts,Malls,1342.2528
GM_NCA53,Simulation,Prince of Persia,4.82034,11.395,0.009876591,35,2019,Small,Residential,Supermarket,218.3824
GM_FDI45,Action,FIFA,17.70054,,0.065799906,19,2013,Small,Metropolitan,Convenience Store,614.5334
GM_FDG46,Arcade,DOTA,11.29518,8.63,0.032909657,46,2015,Small,Metropolitan,Supermarket,1426.1436
GM_FDM20,Action,FIFA,24.33144,10,0.064752101,10,2016,,Outskirts,Convenience Store,1537.998
GM_FDW11,Action,Grand Theft Auto,6.16194,12.6,0.081651205,10,2016,,Outskirts,Convenience Store,939.4438
GM_FDX08,Action,FIFA,17.92318,12.85,0.022599777,35,2019,Small,Residential,Supermarket,3418.883
GM_NCK17,Action,Prince of Persia,4.0648,11,0.03788768,35,2019,Small,Residential,Supermarket,404.8064
GM_FDK32,Arcade,FIFA,15.15682,16.25,0.049175079,18,2021,Medium,Outskirts,Malls,974.0654
GM_NCA42,Action,Apex Legends,15.94604,6.965,0.028543185,35,2019,Small,Residential,Supermarket,2406.867
GM_DRI01,Action,Hitman,17.07422,7.97,0.034446434,35,2019,Small,Residential,Supermarket,5626.01
GM_NCL55,Simulation,Rocket League,25.4004,12.15,0,49,2017,Medium,Metropolitan,Supermarket,5956.9126
GM_DRE25,Action,Hitman,9.4412,15.35,0.073581718,18,2021,Medium,Outskirts,Malls,6404.996
GM_FDD14,Action,God of War,18.35266,20.7,0.170768961,17,2020,,Residential,Supermarket,216.385
GM_FDB10,Action,DOTA,23.5559,10,0.067208123,46,2015,Small,Metropolitan,Supermarket,1158.492
GM_DRN11,Action,Uncharted,14.50444,7.85,0.162949459,35,2019,Small,Residential,Supermarket,202.4032
GM_FDP38,Action,God of War,5.09008,10.1,0.032232864,18,2021,Medium,Outskirts,Malls,2342.9502
GM_NCA30,Action,Apex Legends,18.86872,19,0.130065297,17,2020,,Residential,Supermarket,2976.7918
GM_FDT15,Strategy,Fortnite,18.4695,12.15,0.042922946,17,2020,,Residential,Supermarket,3131.9232
GM_NCP55,Action,Rocket League,5.70614,14.65,0.011235608,18,2021,Medium,Outskirts,Malls,108.5254
GM_FDF12,Action,Valorant,14.85076,8.235,0.082412268,35,2019,Small,Residential,Supermarket,4448.2098
GM_FDM21,Action,DOTA,25.62646,20.2,0.06462627,18,2021,Medium,Outskirts,Malls,1442.1228
GM_FDX56,Arcade,FIFA,20.58638,17.1,0.07404547,35,2019,Small,Residential,Supermarket,2841.6344
GM_FDF10,Arcade,DOTA,14.54418,15.5,0.157816029,17,2020,,Residential,Supermarket,2876.256
GM_FDT32,Arcade,FIFA,18.96214,19,0.065767041,45,2018,,Residential,Supermarket,1001.3632
GM_FDM51,Arcade,Fortnite,10.12674,11.8,0.026031835,18,2021,Medium,Outskirts,Malls,982.7208
GM_NCR50,Action,Apex Legends,15.4434,20.2,0.011868237,18,2021,Medium,Outskirts,Malls,3547.3824
GM_FDI19,Action,Fortnite,24.24512,15.1,0.052420442,49,2017,Medium,Metropolitan,Supermarket,3125.931
GM_FDX21,Action,DOTA,10.78912,7.05,0.085446623,17,2020,,Residential,Supermarket,3142.576
GM_FDR31,Arcade,FIFA,14.53102,6.46,0.049153588,35,2019,Small,Residential,Supermarket,1398.18
GM_FDY02,Arcade,PUBG,26.1191,8.945,0.08757299,13,2014,High,Outskirts,Supermarket,4427.57
